molecule_chembl_id,canonical_smiles,bioactivity,disease,target_chembl_id,target_name,MoleculeWeight,LogP,NumHDonors,NumHAcceptors,pIC50
CHEMBL223350,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)Oc2cnccn2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,502.52700000000027,4.367320000000002,2,8,7.769551078621726
CHEMBL223128,Cc1oc(-c2ccc(-c3ncccn3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,544.6080000000003,5.380320000000004,2,8,7.301029995663981
CHEMBL373685,Cc1oc(-c2ccc(Oc3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,558.6310000000004,6.7156200000000075,2,7,7.301029995663981
CHEMBL220622,Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,542.6320000000004,6.590320000000007,2,6,7.327902142064283
CHEMBL219824,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,466.5340000000003,4.923320000000003,2,6,7.585026652029182
CHEMBL219773,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNS(=O)(=O)Cc2ccccc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,534.6340000000004,4.908320000000003,2,6,7.142667503568731
CHEMBL223349,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)CCc2ccccc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,512.6060000000003,5.537720000000004,2,5,6.79317412396815
CHEMBL223379,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)NCc2ccccc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,513.5940000000003,5.288120000000003,3,5,6.151195298948196
CHEMBL981,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,318.75600000000003,3.8130000000000033,1,3,5.0
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,357.435,2.490900000000001,1,6,7.173925197299173
CHEMBL398185,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@H](CNC(=O)CC(C)C(=O)O)Nc2ccccc2C(=O)c2ccccc2)cc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,645.7560000000002,6.752720000000005,3,7,6.0
CHEMBL106666,COC(=O)c1ccccc1N[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)cc1)C(=O)O,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,500.5510000000003,5.165920000000004,2,7,5.0
CHEMBL228388,CC1=C(C(=O)O)C(c2ccc(OCCn3c4ccccc4c4ccccc43)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,441.4870000000001,4.586000000000003,3,4,6.045757490560675
CHEMBL396550,CC1=C(C(=O)O)C(c2ccc(OCCOc3ccc(C(=O)c4ccc(Cl)cc4)cc3)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,506.94200000000006,4.741300000000003,3,5,6.031517051446065
CHEMBL394849,CC1=C(C(=O)O)C(c2ccc(OCCCOc3cc(C)nc4ccccc34)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,447.49100000000004,4.103620000000002,3,5,6.1249387366083
CHEMBL230670,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCOc1cc(C)nc2ccccc12,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,463.4900000000003,3.722120000000003,3,6,6.026872146400302
CHEMBL230567,CC1=C(C(=O)O)C(c2ccc(OCCOc3cc(C)nc4ccccc34)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,433.46400000000006,3.7135200000000017,3,5,6.119186407719209
CHEMBL230566,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCn1ccc2cccnc21,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,422.4410000000002,2.836400000000001,3,6,6.142667503568731
CHEMBL230565,CC1=C(C(=O)O)C(c2ccc(OCCn3ccc4cccnc43)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,392.415,2.8278000000000008,3,5,6.0
CHEMBL394605,CC1=C(C(=O)O)C(c2ccc(OCCCn3ccc4cccnc43)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,406.442,3.217900000000001,3,5,6.1249387366083
CHEMBL230458,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCOc1cccc2ccc(C)nc12,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,463.4900000000003,3.722120000000003,3,6,6.096910013008056
CHEMBL230350,CC1=C(C(=O)O)C(c2ccc(OCCOc3cccc4ccc(C)nc34)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,433.46400000000006,3.7135200000000017,3,5,6.221848749616356
CHEMBL445151,CC1=C(C(=O)O)C(c2ccc(OCCCOc3cccc4[nH]c5ccccc5c34)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,471.51300000000003,4.8815000000000035,4,4,6.045757490560675
CHEMBL228492,CC1=C(C(=O)O)C(c2ccc(OCCOc3cccc4[nH]c5ccccc5c34)cc2)NC(=O)N1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,457.48600000000005,4.491400000000003,4,4,6.0
CHEMBL388561,COc1cccc2c1c1ccccc1n2CCOc1ccc(C2NC(=O)NC(C)=C2C(=O)O)cc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,471.51300000000015,4.5946000000000025,3,5,6.096910013008056
CHEMBL228442,COc1cc(C2NC(=O)NC(C)=C2C(=O)O)ccc1OCCn1c2ccccc2c2ccccc21,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,471.51300000000026,4.594600000000003,3,5,6.086186147616283
CHEMBL595,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,356.44700000000006,3.159600000000001,1,5,6.096910013008056
CHEMBL234659,COc1cc(OCC(=O)O)c(C)cc1SCc1ccc(OCc2ccc(C(F)(F)F)cc2)cc1,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,492.51500000000016,6.3571200000000045,1,5,4.627087997029894
CHEMBL234660,Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)ccc1OCC(=O)O,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,462.48900000000015,6.348520000000004,1,4,4.958607314841775
CHEMBL234665,O=C(O)COc1ccc(SCc2ccccc2OCc2ccc(C(F)(F)F)cc2)c2c1CCC2,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,488.52700000000027,6.528800000000005,1,4,5.0
CHEMBL232400,O=C(O)COc1ccc(SCc2cc(F)ccc2OCc2ccc(C(F)(F)F)cc2)c2c1CCC2,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,506.5170000000003,6.667900000000004,1,4,5.0
CHEMBL392950,O=C(O)COc1ccc(SCc2ccc(OCc3ccc(F)cc3C(F)(F)F)cc2)c2c1CCC2,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,506.5170000000002,6.667900000000005,1,4,4.954677021213342
CHEMBL234662,COc1ccc(COc2ccc(CSc3ccc(OCC(=O)O)c4c3CCC4)cc2)cc1,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,450.5560000000003,5.518600000000005,1,5,4.860120913598763
CHEMBL232397,O=C(O)COc1ccc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c1CCC2,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,488.5270000000002,6.528800000000005,1,4,5.0
CHEMBL232396,Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c(c1OCC(=O)O)CCC2,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,502.5540000000003,6.837220000000005,1,4,4.665546248849069
CHEMBL391479,Cc1cc(SCc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)c2c(c1OCC(=O)O)CCCO2,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,518.5530000000003,6.673520000000006,1,5,4.47755576649368
CHEMBL233177,O=C(O)COc1ccc(SCc2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2)c2c1CCC2,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,504.52600000000024,6.408600000000005,1,5,4.954677021213342
CHEMBL233978,O=C(O)Cc1csc2cc(OCc3cc(-c4ccc(Cl)cc4)on3)ccc12,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,399.855,5.415800000000003,1,5,5.0
CHEMBL231690,Cc1nc(C(F)(F)F)sc1CSc1ccc2c(ccn2CC(=O)O)c1,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,386.42000000000013,4.801920000000003,1,5,5.0
CHEMBL393373,O=C(O)Cn1ccc2cc(OCc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3)ccc21,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,441.40500000000003,6.116000000000004,1,4,5.0
CHEMBL231689,O=C(O)Cn1ccc2cc(OCc3cccc(COc4ccc(C(F)(F)F)cc4)c3)ccc21,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,455.4320000000001,5.902700000000005,1,4,5.0
CHEMBL231688,O=C(O)Cn1ccc2cc(OCc3ccccc3COc3ccc(C(F)(F)F)cc3)ccc21,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,455.4320000000001,5.902700000000005,1,4,5.0
CHEMBL393767,O=C(O)Cn1ccc2cc(OCc3cc(-c4ccc(C(F)(F)F)cc4)on3)ccc21,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,416.355,4.9787000000000035,1,5,5.0
CHEMBL234801,Cc1nc(C(F)(F)F)sc1COc1ccc2c(ccn2CC(=O)O)c1,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,370.3520000000001,4.088620000000003,1,5,5.0
CHEMBL234800,O=C(O)Cc1coc2cc(OCc3ccc(COc4ccc(C(F)(F)F)cc4)cc3)ccc12,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,456.41600000000005,6.236700000000004,1,4,5.0
CHEMBL393766,O=C(O)Cc1coc2cc(OCc3ccccc3COc3ccc(C(F)(F)F)cc3)ccc12,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,456.4160000000001,6.236700000000004,1,4,5.0
CHEMBL234383,O=C(O)Cc1csc2cc(OCc3ccccc3COc3ccc(C(F)(F)F)cc3)ccc12,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,472.48400000000015,6.705200000000004,1,4,5.0
CHEMBL234382,Cc1cc(OCc2cc(-c3ccc(C(F)(F)F)cc3)on2)cc2scc(CC(=O)O)c12,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,447.4340000000002,6.0896200000000045,1,5,5.0
CHEMBL234169,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1COc1cc(Cl)c2c(CC(=O)O)csc2c1,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,497.9470000000002,7.211520000000005,1,5,5.0
CHEMBL234168,O=C(O)Cc1coc2cc(OCc3cc(-c4ccc(C(F)(F)F)cc4)on3)ccc12,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,417.339,5.312700000000003,1,5,5.0
CHEMBL391068,O=C(O)Cc1coc2cc(OCc3cc(-c4ccc(Cl)cc4)on3)ccc12,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,383.78700000000003,4.947300000000003,1,5,5.0
CHEMBL233976,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1COc1ccc2c(CC(=O)O)csc2c1,inactive,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,463.5020000000002,6.558120000000003,1,5,5.0
CHEMBL392058,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,487.47400000000016,5.978120000000005,2,4,7.7447274948966935
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,357.435,2.490900000000001,1,6,7.173925197299173
CHEMBL401236,CCc1cc(Oc2cc(F)cc([C@@H](C)NC(=O)c3sc4ccc(Cl)cc4c3C)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,540.0560000000003,7.865120000000007,2,4,7.301029995663981
CHEMBL238357,CCc1cc(Oc2cc(F)cc([C@@H](C)NC(=O)c3c(C)c4cc(Cl)ccc4n3C)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,537.0310000000003,7.1421200000000065,2,4,7.4089353929735005
CHEMBL238152,Cc1cc(Oc2cccc(CNC(=O)c3c(C)c4cc(Cl)ccc4n3C)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,490.9870000000002,6.188040000000005,2,4,7.455931955649724
CHEMBL235143,Cc1cc(Oc2cccc(CNC(=O)c3[nH]c4ccc(Cl)cc4c3C)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,476.96000000000026,6.177640000000005,3,3,7.568636235841013
CHEMBL399417,Cc1cc(Oc2cccc(CNC(=O)c3cc4cc(Cl)ccc4n3C)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,476.9600000000002,5.8796200000000045,2,4,7.008773924307505
CHEMBL399217,Cc1cc(Oc2cccc(CNC(=O)c3cc4cc(Cl)c(Cl)cc4[nH]3)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,497.37800000000016,6.522620000000003,3,3,7.022276394711152
CHEMBL236218,Cc1cc(Oc2cccc(CNC(=O)c3cc4cccc(Br)c4[nH]3)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,507.3840000000002,5.978320000000004,3,3,7.431798275933005
CHEMBL237485,Cc1cc(Oc2cccc(CNC(=O)c3cc4cc(Br)ccc4[nH]3)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,507.3840000000001,5.978320000000004,3,3,8.096910013008056
CHEMBL237484,Cc1cc(Oc2cccc(CNC(=O)c3cc4ccc(Cl)cc4[nH]3)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,462.9330000000002,5.869220000000004,3,3,6.632644078973981
CHEMBL237277,Cc1cc(Oc2cccc(CNC(=O)c3cc4cc(Cl)ccc4[nH]3)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,462.93300000000016,5.869220000000004,3,3,7.886056647693163
CHEMBL392718,Cc1cc(Oc2cccc(CNC(=O)c3cc4c(Cl)cccc4[nH]3)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,462.93300000000016,5.869220000000005,3,3,6.58838029403677
CHEMBL237730,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C)c2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,471.4750000000002,6.061740000000005,2,3,6.899629454882437
CHEMBL237520,Cc1cc(Oc2ccc(F)c(CNC(=O)c3ccc(C(F)(F)F)cc3F)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,523.4540000000002,6.256320000000004,2,4,8.096910013008056
CHEMBL392717,Cc1cc(Oc2cc(F)cc(CNC(=O)c3ccc(C(F)(F)F)cc3F)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,523.4540000000003,6.256320000000004,2,4,8.096910013008056
CHEMBL237519,Cc1ccc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)cc1CNC(=O)c1ccc(C(F)(F)F)cc1F,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,519.4910000000002,6.425640000000004,2,4,7.769551078621726
CHEMBL237518,Cc1cc(CNC(=O)c2ccc(C(F)(F)F)cc2F)cc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,519.4910000000003,6.425640000000006,2,4,7.920818753952375
CHEMBL237307,Cc1ccc(CNC(=O)c2ccc(C(F)(F)F)cc2F)cc1Oc1ccc(OC(C)(C)C(=O)O)c(C)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,519.4910000000003,6.425640000000005,2,4,8.301029995663981
CHEMBL393940,Cc1cc(Oc2cccc(CNC(=O)c3ccccc3C)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,433.5040000000002,5.267740000000004,2,4,7.698970004336019
CHEMBL237306,COc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,463.53000000000026,5.276340000000004,2,5,8.096910013008056
CHEMBL237305,Cc1cc(Oc2cccc(CNC(=O)c3ccc(OC(F)(F)F)cc3C)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,517.5000000000002,6.166340000000004,2,5,7.327902142064283
CHEMBL237086,Cc1cc(Oc2cccc(CNC(=O)c3ccc(Cl)cc3C)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,467.9490000000002,5.921140000000005,2,4,8.045757490560675
CHEMBL393939,Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,447.5310000000003,5.576160000000004,2,4,8.154901959985743
CHEMBL237085,COc1cc(C(F)(F)F)ccc1C(=O)NCc1cccc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,517.5000000000003,5.986720000000005,2,5,8.154901959985743
CHEMBL237710,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Oc3ccccc3)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,579.5710000000001,7.770420000000007,2,5,6.943095148663527
CHEMBL237084,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C(F)(F)F)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,555.4710000000002,6.996920000000006,2,4,6.692503962086787
CHEMBL236877,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Br)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,566.3700000000001,6.740620000000004,2,4,7.920818753952375
CHEMBL236876,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3F)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,505.46400000000017,6.117220000000004,2,4,7.920818753952375
CHEMBL393938,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Cl)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,521.9190000000002,6.6315200000000045,2,4,7.823908740944319
CHEMBL236875,CCc1cc(C(F)(F)F)ccc1C(=O)NCc1cccc(Oc2ccc(OC(C)(C)C(=O)O)c(C)c2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,515.5280000000004,6.540520000000006,2,4,8.0
CHEMBL236664,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3C)c2)ccc1OC(C)(C)C(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,501.5010000000002,6.286540000000005,2,4,8.045757490560675
CHEMBL212911,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(C(=O)c2ccccc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,460.57000000000016,6.042020000000006,1,4,8.301029995663981
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,357.435,2.490900000000001,1,6,7.173925197299173
CHEMBL238970,CCc1cc(OCC[C@@H](C)Oc2ccc(C(F)(F)F)cc2-c2ccccn2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,487.5180000000002,6.583400000000006,1,4,7.795880017344075
CHEMBL241479,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(CC)c2)c(-c2ccccn2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,447.57500000000016,6.127000000000006,1,4,7.455931955649724
CHEMBL241478,Cc1cc(OCC[C@@H](C)Oc2ccc(C(F)(F)F)cc2-c2ccccn2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,473.4910000000002,6.329420000000006,1,4,7.698970004336019
CHEMBL241299,Cc1cc(OCC[C@@H](C)Oc2ccc(Cl)cc2-c2ccccn2)ccc1CCC(=O)O,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,439.9390000000002,5.964020000000006,1,4,7.055517327849832
CHEMBL391470,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ncco2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,423.5090000000001,5.466020000000006,1,5,6.316052869248487
CHEMBL241298,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2cocn2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,423.5090000000001,5.466020000000006,1,5,6.009217308196862
CHEMBL241286,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2cscn2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,439.5770000000001,5.934520000000006,1,5,6.460923901207224
CHEMBL391283,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ccncc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,433.5480000000001,5.873020000000006,1,4,6.2839966563652006
CHEMBL241472,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2cccnc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,433.5480000000001,5.873020000000006,1,4,7.221848749616356
CHEMBL241471,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ccccn2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,433.5480000000001,5.873020000000006,1,4,7.337242168318426
CHEMBL391264,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ccco2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,422.52100000000013,6.071020000000006,1,4,6.026872146400302
CHEMBL392063,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ccsc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,438.5890000000001,6.539520000000007,1,4,6.245651664288981
CHEMBL393926,CCc1ccc(O[C@H](C)CCOc2ccc(CCC(=O)O)c(C)c2)c(-c2ccccc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,432.5600000000001,6.478020000000007,1,3,6.667561540084395
CHEMBL246270,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2ccccc2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,456.5420000000002,5.3583200000000035,1,5,6.619788758288394
CHEMBL397120,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2ccc(-c3ccccc3Cl)o2)cc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,557.0460000000003,7.2717200000000055,1,6,6.552841968657781
CHEMBL247926,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2cccc3ccccc23)cc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,506.60200000000026,6.511520000000005,1,5,6.115204636051019
CHEMBL394948,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2ccc(OCc3ccccc3)cc2)cc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,562.6660000000004,6.937320000000006,1,6,6.546681659952962
CHEMBL247925,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2ccc(Oc3ccccc3)cc2)cc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,548.6390000000004,7.150620000000006,1,6,6.6439741428068775
CHEMBL395191,Cc1oc(-c2ccccc2)nc1CCOc1ccc(CN(CC(=O)O)Cc2cccc(Oc3ccccc3)c2)cc1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,548.6390000000004,7.150620000000006,1,6,6.318758762624412
CHEMBL396694,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2cc3ccccc3[nH]2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,495.57900000000024,5.8396200000000045,2,5,6.267606240177032
CHEMBL394967,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2ccc3ccccc3c2)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,506.60200000000026,6.511520000000005,1,5,6.838631997765025
CHEMBL429823,Cc1oc(-c2ccccc2)nc1CCOc1cccc(CN(CC(=O)O)Cc2cccc3ccccc23)c1,active,diabetes,CHEMBL235,Peroxisome proliferator-activated receptor gamma,506.60200000000026,6.511520000000005,1,5,7.173925197299173
